"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"IL18BP",304.727232872603,-0.307462604731853,0.112252968359356,-2.73901536169245,0.00616234940204498,0.00860180330637519
"RCHY1",542.126074380408,0.150671802630738,0.055018416548475,2.73857032032148,0.00617069624046095,0.00861254104688659
"RARS2",705.882818080622,0.147998867839559,0.0540465312713968,2.73836015666532,0.0061746414389628,0.00861713372148721
"ARCN1",4651.36446339093,-0.127517585316914,0.0465746721993444,-2.73791696850008,0.00618296842640093,0.00862783985971753
"GLIPR1",722.052400104372,0.27775675017333,0.101456231162926,2.737700257437,0.00618704385377868,0.00863261164376603
"LOC283070",285.967249056731,-0.305568460588633,0.111645066700351,-2.73696339318567,0.00620091928471583,0.00865105464172914
"ACCN2",133.146744623671,0.409455869961308,0.149643907050497,2.73620141328667,0.0062152971135467,0.0086701945639694
"ACOX2",413.192459104187,-0.501920589565969,0.183491828990502,-2.73538387146356,0.00623075671398779,0.00869083931611967
"ALG5",636.644369232136,-0.15540883673333,0.0568224684637628,-2.73498918535082,0.00623823255643228,0.00870034489725769
"RIOK2",603.923354679252,-0.116891142286563,0.0427425297721533,-2.73477360628096,0.00624231929931283,0.00870512225202402
"ANKZF1",556.465714022902,0.157427272749402,0.0575673560641428,2.73466220289835,0.0062444321230851,0.00870714619027217
"COG8",413.581764642942,0.120940251020979,0.0442486655709957,2.73319544127119,0.00627231013014492,0.00874509249476724
"NDUFA12",652.671215463278,-0.200297841557132,0.0732943861666792,-2.7327855792616,0.00628012017470301,0.00875505421093155
"KIAA0415",424.585046908469,-0.17212346505974,0.063011740976734,-2.73160941741467,0.00630258092105325,0.00878543605462501
"WTAP",1783.51341199653,0.129895923194809,0.0475628588582352,2.73103691226749,0.00631353999020252,0.0087997804840148
"MORC4",732.015563653314,0.22414868196347,0.082077192292849,2.73094967922044,0.00631521133688442,0.00880117806536894
"ULK1",1202.17355276883,-0.165268953965132,0.0605252702448938,-2.73057771235767,0.0063223425279845,0.00881018364343214
"C3orf39",548.204803304549,-0.147426267369405,0.0540118950564315,-2.72951480808763,0.00634276004026112,0.00883769984227343
"TNFRSF25",57.1270183470416,0.363592203180015,0.133228157386085,2.72909428692579,0.00635085427333498,0.0088474879933886
"FAM73B",381.49285902799,0.184917755598446,0.067758592473858,2.72906724958594,0.00635137500864731,0.0088474879933886
"PABPC1L",244.424538614302,-0.440978060078278,0.161586944063459,-2.72904511335455,0.00635180137791706,0.0088474879933886
"STK25",1431.08488093901,0.152870905776345,0.0560498389017468,2.72741026150534,0.00638336179384306,0.00889050801950652
"C17orf96",121.93792682875,-0.369698788442995,0.135553301894133,-2.72733148714982,0.00638488607086295,0.008891690155604
"C2orf7",309.91699975721,0.258800325444323,0.0949201362102464,2.72650604789572,0.00640087795771024,0.00891301772530835
"C6orf226",69.6376911134901,-0.276078481097782,0.101265939373495,-2.72627186204765,0.00640542158346554,0.00891840113212999
"BMP4",308.007972556094,0.431419576739497,0.158252766997272,2.72614239185426,0.00640793478308481,0.00892095669484351
"VAPA",3571.29359071961,-0.131764961280991,0.0483403523663974,-2.72577577180807,0.00641505621089699,0.00892992649154369
"CCDC126",259.208168390645,-0.253043628271387,0.0928417872019814,-2.72553594558536,0.0064197185781894,0.00893547167650493
"FOXF2",59.706266903279,-0.322759488275265,0.11850264860196,-2.72364788536826,0.00645653022517749,0.0089857588659348
"HSF2",370.587489265602,0.168547638480044,0.0618947170775248,2.72313448446551,0.00646657282444142,0.00899878402453985
"CFDP1",780.737423766676,0.181666963337355,0.0667438692772371,2.7218524383529,0.00649171222525482,0.00903281268721239
"PDPN",556.012112859621,0.325164253814674,0.119483652233526,2.72141207383879,0.00650036751318442,0.00904389996575907
"CPD",4062.00974898565,-0.239437414300311,0.0879882765953622,-2.72124223322873,0.0065037084736365,0.00904759190852644
"MIOS",705.585103235631,-0.147916347146998,0.0543572415106292,-2.72118935833184,0.00650474889899881,0.00904808303471641
"RPL36A",78.2800701585006,-0.353719524794173,0.130091472784157,-2.71900622864845,0.00654783750825773,0.00910705675414165
"HSDL1",755.012642301412,-0.175700503961631,0.0646430086518163,-2.71801247537841,0.00656753618215026,0.00913348956847796
"LOC400043",251.843374853667,0.286620035035165,0.105457502201545,2.71787240406465,0.00657031702697871,0.00913639161484478
"FERMT3",361.184387706899,-0.355467385930909,0.130815343907836,-2.71732180118983,0.00658125844641389,0.0091506395827766
"ATF2",578.53084559938,0.184818563057279,0.0680510025184413,2.71588303210073,0.00660992663454057,0.00918952939273949
"SDK2",289.43879852507,0.600468855537045,0.221208023464113,2.71449853460881,0.00663761939966842,0.00922705503831824
"ZNF555",103.161019907074,0.153863040244749,0.0566961845734505,2.71381648346051,0.00665130012498996,0.00924509646729069
"RRP8",288.543847464456,-0.128970421890449,0.0475262919699353,-2.71366472208761,0.00665434763234558,0.00924835581085048
"DUT",869.460098220326,-0.154114690467621,0.0568195077321645,-2.71235525647435,0.00668069509311793,0.00928399382503287
"TM2D1",358.742495661207,-0.147870132950177,0.0545352389423464,-2.71146025611994,0.00669875710848053,0.00930811145560321
"EIF2B1",1122.62999166948,0.105489822046039,0.038914115183295,2.71083696877485,0.00671136159711417,0.00932464140836118
"SKP1",6256.88289796032,-0.146502198532695,0.0540617178532823,-2.70990646154246,0.00673021854261802,0.00934985400279483
"COL4A1",10855.5867453526,0.351671326819679,0.129898202424899,2.70728401359517,0.00678361956407336,0.00942278684524896
"RPL14",8968.53256095868,0.199072783757492,0.0735329899340542,2.707258115521,0.00678414882112166,0.00942278684524896
"TMX3",1251.95570913499,0.15959920786556,0.0589687917377222,2.70650293422011,0.00679959814999529,0.00944324862295716
"CBLB",554.108562319071,0.1526481672752,0.0564215395150904,2.70549454316774,0.00682027688030008,0.00947096788431162
"AR",718.298972836614,-0.480269822449036,0.177579655113743,-2.70453178964344,0.00684007245097629,0.00949745502871318
"ACBD5",904.947602665565,-0.19717052861061,0.0729092397670533,-2.70432841215427,0.00684426077800775,0.00950226818066828
"POLRMT",540.551581340462,-0.176306426148508,0.0652628138320489,-2.70148367494888,0.00690308691160128,0.00958292902524864
"NAGPA",218.641511318531,-0.189305747944468,0.0700759131335893,-2.70143819008944,0.00690403116810857,0.00958322917492494
"FAM46B",526.822437204479,0.4524609802633,0.167540578210595,2.70060534048394,0.00692134148405501,0.00960624398509238
"PCBP1",7039.06387052885,-0.12636417946647,0.0468066045107552,-2.69970831653542,0.00694002922919943,0.00963116549751736
"C1orf203",89.5814259375365,0.234476196643369,0.0868892468459726,2.69856403588147,0.00696393386508277,0.0096633208376644
"ZKSCAN4",133.771856215843,-0.154383163027048,0.0572304529153404,-2.6975701774617,0.00698475608353525,0.00969119261384785
"FAM134B",878.348595756296,-0.40652073964556,0.150704024770488,-2.69747765704773,0.00698669731067463,0.00969286432339904
"CRLF1",73.3642649581288,0.541000910288816,0.200696995298362,2.69561041252535,0.00702597881571186,0.00974633356003955
"WDR78",142.514824705397,-0.316684460034323,0.117487791891769,-2.69546694967301,0.00702900505410876,0.00974950405977172
"BCAP29",1371.14896209685,0.215037840009363,0.0797845523169741,2.69523151743766,0.00703397385250973,0.00975536801396961
"RPS11",22775.2170171771,0.20463353700286,0.075927834528988,2.69510566542938,0.00703663125320434,0.00975802540938988
"NDUFV1",1749.56290582109,0.230532200019157,0.0855641620835715,2.69426117670613,0.00705448620437941,0.00978175517836787
"RAP1A",1338.00125552499,0.152913613588761,0.0567854862571541,2.69282916582397,0.00708485608456107,0.00982283132937406
"GGA2",2551.11768446626,-0.190065976936425,0.0706042932842117,-2.69198894423219,0.00710272997884024,0.00984657553570027
"GABRP",4408.02855113961,0.863414029700662,0.320740353208934,2.69194075850575,0.00710375625216807,0.00984696119916683
"C6orf167",258.671381634422,-0.270401862061774,0.100458138379235,-2.69168696956132,0.00710916371885871,0.00985341918830549
"C10orf32",728.027787019631,0.187179132858902,0.0695631222299451,2.69078107564192,0.0071284957002434,0.00987917339464138
"LZIC",396.66452215257,-0.122652609445585,0.0455840450082201,-2.69069165370179,0.00713040654155951,0.00988078127240213
"HMGCS2",1811.89723425693,1.04456512442966,0.388354506116464,2.68972062375505,0.00715118593232473,0.00990853267654636
"NACAP1",125.769781244961,0.190288340739372,0.0707533989274965,2.68945864967374,0.00715680130541234,0.00991526950669852
"CKB",736.179727857958,0.525237850849337,0.195334673782216,2.68891252474171,0.00716852013513793,0.0099304599598843
"GSTK1",2422.65727867191,0.190782297486567,0.0709800715142175,2.6878290401321,0.00719182070543573,0.009961689565995
"ELF3",3654.67737634704,-0.443956579491721,0.165256516036164,-2.68646943636744,0.00722115543721432,0.0100012698884735
"DMPK",541.884634613297,0.256920283208703,0.0956451641275857,2.68618163345911,0.00722737881075011,0.0100088361163497
"RAB5A",1481.73904576844,-0.130135080271943,0.0484476014990232,-2.68609954353606,0.00722915478347614,0.0100102424168837
"SEMA6B",303.56789169649,0.372716632491305,0.138786133520424,2.68554662513497,0.00724112709176129,0.0100257658471499
"C16orf52",374.435273849551,0.167049220146786,0.0622050788103026,2.68545950494188,0.00724301512181925,0.0100273252049334
"F8A1",123.312130724758,-0.215879920806992,0.0804199034226026,-2.6844091029624,0.00726581376516965,0.0100578301178808
"ZNF81",175.922455641214,-0.233428578216125,0.0870032803532851,-2.68298594338359,0.00729680572179601,0.0100996691604628
"CHID1",1394.11916165949,-0.152846134887811,0.0570212161048576,-2.6805134181414,0.00735093173046333,0.0101735163881914
"DDX6",4210.50271941569,0.115028138977638,0.0429228000775045,2.67988432185075,0.00736476062331337,0.0101915836926697
"DOCK5",395.035029867181,-0.303711452705863,0.113339906007984,-2.67965153142504,0.00736988377175119,0.0101976011865406
"LOC254559",107.440405048423,-0.475596217481269,0.177505124027413,-2.67933796326815,0.00737678969416936,0.0102060839546302
"MTM1",394.67667746599,0.138435065896613,0.0516711153231759,2.67915768859978,0.00738076263197537,0.0102105074644973
"MDP1",190.304500651045,-0.17754506362803,0.0662755275768564,-2.67889325244738,0.00738659381419489,0.0102175004598831
"C10orf12",140.493918008691,-0.239272247030105,0.0893503140688476,-2.67791165060413,0.00740827564934727,0.010246415085884
"C5orf36",89.5173397644976,-0.254134496607539,0.0949630542429696,-2.67614072265745,0.00744753673349597,0.0102996350097717
"ZNHIT1",950.165932853595,-0.205884043912521,0.0769490656529329,-2.67558861391677,0.00745981496483975,0.0103155315035388
"PRKAR1A",7268.71786953741,0.182539032901036,0.0682325383074617,2.67524904435622,0.00746737559497892,0.0103249017811668
"OSTF1",806.943261190444,-0.145388522840816,0.0543489259162584,-2.67509468475665,0.00747081473464681,0.0103285720357269
"TIFA",456.781183966835,-0.246185062294419,0.0920454497714993,-2.67460328463349,0.00748177261511112,0.0103426352586334
"REXO2",709.025005694574,0.18344871428394,0.0686513324780474,2.67217995138844,0.00753602234564394,0.0104165349297187
"POLR3A",613.412909874448,-0.161368850864721,0.060408145060367,-2.67130948489582,0.00755559489786831,0.0104424921924234
"MUC20",279.993341624177,-0.522819465057315,0.195941131079398,-2.66824766284248,0.00762480298239304,0.0105370374443296
"DUS2L",180.247528743951,-0.162639930376866,0.0609716549291223,-2.66746786791223,0.00764251967445252,0.0105604121850534
"PPP4R2",572.405609473089,-0.16916175822702,0.0634350064500167,-2.66669411250569,0.00766013561327471,0.0105836428127989
"DLGAP4",1921.93978306003,-0.144276929021359,0.0541146082544608,-2.66613644032923,0.00767285458614818,0.010600103370851
"DTX4",664.589693541824,0.378900980650265,0.142130138158424,2.66587358289856,0.00767885620415364,0.0106072813742548
"WDR52",305.773432209818,-0.304825983508852,0.114348408663688,-2.66576498152571,0.00768133704232749,0.0106095949095652
"SCML1",192.813668738602,0.376865292479793,0.141412453210408,2.66500781171693,0.00769865344212926,0.0106323969424769
"MYL6B",484.682488303935,-0.222525745000885,0.0835755899066216,-2.6625686429436,0.0077546751296,0.0107086433834374
"NBPF10",1338.19243437025,0.27362071240089,0.102770727658839,2.66243821206766,0.00775768106800704,0.0107116706071726
"GNA15",212.841256101574,-0.310648054920387,0.116684551276268,-2.6622894935327,0.0077611097416828,0.010715280840127
"NME2P1",77.9371554968118,-0.266541284851795,0.10015853996379,-2.6611937928424,0.00778641276789271,0.0107490877046431
"HTRA3",2058.56402253877,-0.446965148446485,0.16799698913451,-2.66055451796587,0.00780120966707404,0.0107683853657399
"SENP5",768.442673847793,-0.129061067839388,0.0485132669503929,-2.66032522549675,0.00780652309321534,0.0107743076730946
"WDR47",484.0160189927,0.156634166573861,0.058878412606941,2.66029873494578,0.00780713717131171,0.0107743076730946
"MRPS18A",629.240449977343,-0.159822934462728,0.0600855948223305,-2.65992098331247,0.00781589855087628,0.0107852681229882
"LRRC48",96.231263066257,-0.449967571232311,0.169178916337086,-2.65971423020442,0.00782069760659941,0.0107907591819358
"PEX11G",75.7544027940694,-0.302589530266224,0.113772871341927,-2.65959298290746,0.00782351316957835,0.0107935126141033
"CDC40",726.587725802506,0.140137790925448,0.0527096360589664,2.6586749862715,0.00784486005426288,0.0108218290603922
"CEMP1",157.290970733657,-0.243713351724616,0.0916721869585781,-2.65853100935333,0.007848212790162,0.0108253196014778
"CCL22",127.954984055884,-0.423749798909895,0.159430998136776,-2.65788838972431,0.00786319288547637,0.0108443349581409
"RABL3",879.962751116024,0.179440882831724,0.0675130662935238,2.65786895312348,0.0078636463705428,0.0108443349581409
"FAM179B",674.178793058568,0.188534405474537,0.0709890290548959,2.65582454056025,0.00791147661441811,0.0109091521763656
"LOC152217",250.888676461435,-0.187701350841809,0.0707014299395149,-2.654845184919,0.0079344813966862,0.010939727519072
"PPIL4",696.299404545292,0.111749599307633,0.0421031513311055,2.65418610661273,0.00794999666285501,0.010959971310553
"ETHE1",491.745755489968,-0.18872804882805,0.071129032263725,-2.65331950712197,0.00797043850279918,0.01098700199103
"C10orf88",202.750498278683,-0.107376875139214,0.0404956978053004,-2.65156253524689,0.00801202746577255,0.0110431746106769
"DAG1",4522.83959253808,-0.145842132751252,0.0550155823165665,-2.65092409477842,0.00802718793947589,0.0110629122445106
"NUDT18",153.535886289534,-0.257995097552913,0.0973463086691081,-2.65028125955828,0.00804247871743824,0.0110828253096356
"NCRNA00174",148.4905228953,-0.24677973821808,0.0931642600058348,-2.64886704625383,0.00807620968182559,0.011128142786755
"ARHGEF10L",931.540586475115,0.20705740136629,0.0781712690600093,2.64876602178915,0.00807862409640263,0.0111300422722115
"BACE2",1264.43799776263,-0.330017716274217,0.124594293699261,-2.64873860973758,0.00807927933685184,0.0111300422722115
"TEAD2",1005.25647683181,-0.265140700067987,0.10010314503876,-2.64867502379995,0.00808079943831891,0.011130323438565
"PCGF6",190.775719476379,0.174860492136091,0.0660189067493758,2.64864265020178,0.00808157346808351,0.011130323438565
"EAF2",65.5069121302706,-0.320101622087621,0.120855820189903,-2.64862396849932,0.00808202016453728,0.011130323438565
"TRA2B",2598.11335597696,-0.0881709721352231,0.033306952973116,-2.64722420590052,0.00811555269684537,0.0111753342555263
"GCC1",820.680277530851,-0.114196196208659,0.043154856535036,-2.64619570953611,0.00814027053773502,0.011208198858599
"DACT3",116.740982985788,-0.320636685390516,0.121297310378724,-2.64339484848756,0.00820792557003893,0.0113001698858302
"SF3B3",3575.80454126709,-0.174546948235301,0.0660414739808058,-2.64298989277603,0.00821774883395063,0.0113125107614821
"ICOSLG",320.0268243411,-0.281843429990436,0.106706100695155,-2.6413056812527,0.00825871676883068,0.0113677181666965
"TMC8",217.692730903328,-0.371460498949742,0.140731143047581,-2.6395045965352,0.00830272973116226,0.0114271049196245
"COX7A2L",1851.67169940308,-0.123847142366081,0.0469475916712346,-2.63798712473602,0.00833997482771522,0.0114771655679263
"SCN1B",171.436665785485,0.346972796160895,0.131542215405215,2.63772960712306,0.00834631019888283,0.0114846833731857
"TIGD1",116.12222253487,-0.259160677246607,0.0982623445922921,-2.63743632743459,0.00835353062114268,0.0114934173268633
"RAD50",1772.12827600843,-0.164827905959157,0.062497457354176,-2.63735378905208,0.00835556368863028,0.0114950130469733
"BTN2A2",304.826694116709,-0.219872567865076,0.0833787707166905,-2.63703297584193,0.00836347009416883,0.0115046877259426
"COQ10B",696.890733984039,-0.143539918208393,0.0544749169825017,-2.6349726839327,0.0084144054448613,0.0115735442916102
"SDC4",6640.06643352523,-0.322396755657498,0.122362040573641,-2.63477753514146,0.00841924434540709,0.0115789900029875
"MSH3",579.722314909859,0.164912924673096,0.0626023026526647,2.63429486912135,0.00843122320205324,0.0115942531350425
"TULP3",714.394396140497,0.146670098123031,0.0556843963356972,2.63395327550684,0.00843971011760722,0.0116047116137119
"TMEM115",1107.350763377,-0.14840422800639,0.0563451360368625,-2.63384274925346,0.00844245778508113,0.0116072771908317
"MYOF",5920.49460796503,0.20506874051969,0.0779184072043539,2.63183948283059,0.00849239756144808,0.0116747184440043
"MUS81",443.224962180411,-0.145443281415689,0.0552670339779902,-2.63164622645773,0.00849722922628148,0.0116801408004953
"CUL9",707.192483592497,0.143946684539799,0.054722117122101,2.63050284071817,0.00852586570704321,0.0117182802862911
"ARHGEF1",1234.96639567157,-0.193506677458551,0.0735802287426827,-2.62987327934605,0.00854167009265209,0.0117387767205658
"KIAA0913",1594.86062972826,0.143281446966145,0.0544920049050487,2.62940310630542,0.00855349030512764,0.0117537940167445
"PARP4",1843.23468351671,0.183620517640296,0.0698612224740977,2.62836107267343,0.00857973930511905,0.0117886334523259
"KRT80",576.30909268449,-0.497360986778921,0.189286216879459,-2.62756050059181,0.00859995474031359,0.011815176312154
"SLC5A1",544.134123021908,0.74128638278833,0.28214761930122,2.62729979655414,0.00860654702435122,0.0118229992153554
"FLRT3",222.267368737476,-0.576183828892984,0.21956350429042,-2.62422405196656,0.00868466345564887,0.0119290644961605
"UBQLN1",3481.2414901836,-0.117119841300701,0.0446314293276636,-2.62415618466664,0.00868639424242093,0.0119301969337424
"MFSD11",542.911672390393,-0.139830317371571,0.0532982510206786,-2.6235442006778,0.00870201530146353,0.0119504045292816
"ANKRD28",1466.99961361717,-0.170435333783514,0.0649665276601188,-2.62343301884887,0.00870485594143021,0.0119530584975011
"CDAN1",362.935423695297,-0.14554741097248,0.0554825910938839,-2.62329873394331,0.00870828795829236,0.0119565238755609
"ZBTB39",281.180442162355,0.17872587239584,0.0681394871809043,2.62294126049612,0.00871743006182279,0.0119678276912571
"ZNF34",151.518179459606,0.184800979264088,0.0705139886200587,2.62077047236439,0.00877313068213277,0.0120430408977906
"TCTE3",44.969430107382,-0.268311133534269,0.102528584566142,-2.61693979946811,0.00887219872101428,0.0121777634791148
"MRPL50",403.140705793451,-0.127823785460865,0.0488535727144001,-2.6164675039864,0.00888448206886082,0.0121933518373908
"CPNE5",86.4281444384083,-0.409873262131315,0.156735349999244,-2.6150658554901,0.00892102529305449,0.0122422285167302
"FBXO2",352.5648729349,0.493589020351126,0.188766862814078,2.61480756205223,0.00892777404751088,0.0122502126328975
"HVCN1",127.286080474117,0.252067117677252,0.0964017285855396,2.61475723906327,0.0089290894295618,0.0122507404796041
"SART3",1260.22992901074,-0.112268928614878,0.042943493898044,-2.61434080984247,0.00893998103008539,0.0122644054506528
"LOC654433",160.989928012701,0.497894972864331,0.190502998365619,2.61358076847041,0.00895989031403042,0.0122904372867426
"GPX7",250.424399158551,-0.293766060574445,0.112401516073047,-2.61354179941428,0.00896091217480482,0.0122905581907842
"LOC400027",287.896849784787,0.18195010509472,0.0696343784488601,2.61293500635387,0.00897683715682882,0.0123111176802811
"PTPN18",1690.21003948818,-0.158427808513915,0.0606404561919061,-2.61257613254996,0.00898626751097593,0.012322766876443
"SYS1",1089.3497668178,-0.132958078268247,0.0509066098311573,-2.6118038248713,0.00900659194010202,0.0123493510112045
"NXPH3",288.814467071127,-0.474559612019477,0.18176205315123,-2.61088386597743,0.00903085559388447,0.0123810019883295
"ENOX1",91.6362754841787,-0.418133886168817,0.160151948432776,-2.61085731557197,0.00903155671898045,0.0123810019883295
"RNF111",788.397793066996,0.140258272656442,0.0537310674024905,2.61037569951461,0.00904428334917687,0.012397157318048
"ASXL2",833.751327538802,0.263765260900446,0.101050631372684,2.61022872709875,0.00904817026016664,0.01240119378744
"ALPK1",630.914584334205,0.201835243856065,0.0773331138956775,2.60994590400616,0.00905565414752257,0.0124101588280937
"KCNK5",221.21216760673,-0.517802736712481,0.198399942523964,-2.60989358225211,0.00905703925861449,0.0124107649137146
"SNHG1",623.953142575926,-0.274245087838739,0.105082896499481,-2.60979756910387,0.00905958150178181,0.012412956313933
"WDR60",481.016793450456,0.160337713137031,0.0614493489475078,2.60926626373206,0.00907366096531098,0.0124309532979172
"MTF1",703.774482529739,0.147398508245717,0.0564934313571556,2.60912648965953,0.00907736818852834,0.0124347380024559
"TTC15",656.041129053792,0.128207473001952,0.0491434210721975,2.60884305985943,0.0090848897395016,0.0124437464766971
"EYA3",171.324693592418,-0.254761288763303,0.0976869416989163,-2.60793596700478,0.0091089992343469,0.0124754715348776
"EXOC4",1667.05916100916,0.115169659727986,0.0441619066062002,2.60789600310907,0.00911006274161989,0.0124756300320373
"C9orf152",553.533544992891,-0.53128044563474,0.203725251303653,-2.60782815205792,0.00911186862741946,0.0124757706662818
"KIAA1609",477.286683511882,-0.253421260814692,0.0971774014317132,-2.60782092421736,0.00911206101843299,0.0124757706662818
"GOPC",1205.6522535114,0.144213090634748,0.0553256292115737,2.60662359723475,0.00914398162809008,0.0125181726646438
"STEAP4",2213.82891552859,0.530698671559782,0.203608443020974,2.60646692094745,0.00914816597807599,0.0125225986657045
"QARS",3891.46709959033,0.136829017738865,0.0525773770913526,2.60243141268014,0.00925653284403422,0.0126696206536365
"EBF4",342.400668555559,-0.379472831134516,0.145824814794684,-2.60225141838034,0.00926139286822893,0.0126749547020688
"FICD",92.2891400093755,-0.231214263031133,0.0888548318552563,-2.60215745394441,0.00926393090550204,0.0126771101475334
"NFXL1",272.026493158425,-0.176949738808429,0.0680244620890866,-2.60126627060557,0.00928803319184282,0.0127087714037658
"CCDC7",41.1404780203948,-0.195986025058273,0.0753640663912466,-2.6005234914054,0.00930816458642435,0.0127349932908329
"ACAD10",528.609805272495,0.130180213027081,0.0500611943654265,2.60042163750266,0.00931092814539478,0.0127374503406601
"SIN3A",2275.71778829668,-0.118851970334288,0.0457132128670332,-2.59994786802659,0.00932379235740217,0.0127537232464392
"CBFA2T3",250.859158090426,-0.390215638190595,0.150092808105844,-2.59982901989161,0.00932702191509819,0.0127568151982998
"ZNF772",264.218155222707,-0.308010731179275,0.118475748184335,-2.59977873868367,0.00932838854796115,0.0127573588007078
"TCF20",1288.38512178145,-0.176934335916082,0.0680681130674186,-2.59937183422193,0.00933945470208699,0.0127711658262592
"MYO5A",1081.72122795441,0.221143456804214,0.0851315021145947,2.59766891586778,0.00938589437018006,0.0128333361997175
"COX15",1129.8245545469,0.108887469623846,0.0419497079631574,2.5956669285869,0.00944075319500085,0.0129064059246328
"IRF3",679.73627040669,-0.217746462065395,0.0838890837056888,-2.59564716226157,0.00944129625832177,0.0129064059246328
"ANXA2P2",5068.19680646618,0.216463791158592,0.0834021902085153,2.5954209429921,0.00944751342881242,0.0129135637864442
"DLAT",998.61661142914,0.195471390690546,0.0753150723874775,2.59538209941423,0.00944858133177466,0.0129136824909303
"EXD3",158.497827333342,0.206247130790939,0.0794786869604897,2.59499922153304,0.00945911332386437,0.0129267347053599
"ZNF584",191.125503128347,-0.139422547489218,0.053755047342297,-2.59366430470082,0.00949591541600537,0.0129756809530654
"ALS2",664.206026355567,0.120812498040998,0.0465832489648385,2.59347513807352,0.00950114083486231,0.0129814736152473
"ZBTB25",103.817836938485,0.149256832122959,0.0575563878131676,2.5932279247172,0.009507973565087,0.0129894609275807
"LOC728643",59.3291063657368,-0.248162686513941,0.0957340199404987,-2.59221002803581,0.009536153402852,0.0130266072272458
"POLR2C",1288.09432461571,0.128453060270361,0.0495734338135053,2.59116729241714,0.00956509809355598,0.013064790516289
"SDC2",3012.64234157624,0.339091201706884,0.130899201076278,2.59047571657285,0.00958433832651139,0.0130897121178532
"TRMU",202.762699471404,-0.191718936565333,0.0740128643445021,-2.59034612784276,0.00958794743252263,0.0130932827113077
"MLLT4",3053.43762675657,0.240204314888103,0.0927476289070149,2.58987014243698,0.00960121424771586,0.0131100397450917
"GTF3C5",997.623065965891,-0.146121038091266,0.0564309631710249,-2.58937699943944,0.00961497654501493,0.0131274697917261
"STK38L",1291.82776844745,-0.231373026994074,0.0893592158327015,-2.58924638984357,0.00961862445287715,0.013131088329519
"CCHCR1",382.562513098627,-0.249440837750486,0.0963653516786187,-2.5884909192505,0.00963974886163082,0.0131585620932953
"RPS15A",11694.7729990755,0.188161410072866,0.0727225967364019,2.58738574414354,0.0096707261902545,0.0131994783121443
"PIGP",358.430963245005,0.200294132307142,0.0774288238781232,2.5868161528892,0.00968672608384067,0.0132199456134365
"UBA5",822.892487620215,-0.124162144922871,0.0480023621766155,-2.58658406155181,0.00969325232354142,0.0132274808557719
"ZFR",2502.52338108846,0.12675413686573,0.0490202720488062,2.58574935568553,0.00971675605271844,0.0132581797369061
"USP24",2022.72773714568,0.183905601372665,0.071181733879339,2.58360665510628,0.00977732315043105,0.0133394387053404
"NINL",300.228675236151,-0.250971766322245,0.097189638164698,-2.58228933723312,0.0098147261878733,0.0133890808178025
"C9orf82",361.892477630214,-0.145444580432872,0.0563611107693366,-2.58058399572921,0.009863335852285,0.0134539989454536
"COG6",640.069912924692,0.136705240782811,0.052985337963462,2.58005791860912,0.00987837457531096,0.0134731162091823
"C3orf18",204.119267477866,0.260722561099851,0.101101792624257,2.5788124456786,0.00991405979839788,0.0135203863578855
"CCDC124",660.086117984739,-0.248576445809138,0.0964278370252209,-2.57784944138198,0.00994173042701495,0.0135567178712108
"DDX54",1269.0080888985,-0.176982832364508,0.0686792940705251,-2.57694600330004,0.00996775202554955,0.0135907934444074
"NT5C3L",626.298915386835,0.194736768981764,0.0755705128793691,2.5768882803881,0.00996941667049098,0.0135916552701888
"C15orf24",1016.43545270746,-0.143685772965441,0.0557847701850737,-2.57571685764311,0.0100032523487824,0.0136363722728896
"SNRPN",1533.39352346366,0.216775399379919,0.0841740543577729,2.57532325172954,0.0100146443002797,0.0136504880319541
"S100A2",171.093965223349,-0.656691167720534,0.255155207413302,-2.57369298623336,0.0100619514482939,0.0137135501049796
"CUEDC2",773.309723657411,-0.160878578163899,0.0625155541019835,-2.57341681562084,0.0100699850670999,0.0137230783143427
"FLJ33630",542.539076612179,0.162748713426711,0.0632462490402466,2.57325479212444,0.0100747008806107,0.0137280836119543
"KLHDC10",919.070518107416,0.199867753395287,0.0776969629269431,2.57240110637553,0.0100995805291199,0.0137605608637621
"RIOK1",519.718580626007,-0.176371690074084,0.0685659541018699,-2.57229250849546,0.0101027494036532,0.0137634537777156
"C22orf29",753.201691334951,-0.193117718574419,0.0750868900347789,-2.57192325431204,0.010113530825498,0.0137767159532267
"TACC2",1400.37293793537,0.264766882667382,0.102950744490395,2.5717821078223,0.0101176547028715,0.0137809073731268
"ACLY",4211.08064535851,-0.203790750637638,0.0792715025595695,-2.57079459903635,0.0101465486569275,0.0138188328992381
"SERP2",52.390951578941,0.327508197579747,0.127457051472671,2.56955730417137,0.0101828548926266,0.013866844501515
"AQR",1264.17584746774,-0.133242172076505,0.0518593254036462,-2.56930014109164,0.0101904153910543,0.0138757047473308
"SLC5A6",2040.11057321437,-0.269696127017494,0.104970943205879,-2.56924553386684,0.0101920214661721,0.0138764562018229
"MICALL1",801.140669026624,0.248071806958535,0.0965685655727276,2.56886705821169,0.0102031591612292,0.0138901834770152
"TMED7-TICAM2",106.7554757064,-0.398968785054534,0.155417126353568,-2.56708378552113,0.0102557828329033,0.0139603794653057
